"TeamName","Expected Tournament Wins"
"Michigan","2.80401929933377"
"Alabama","1.6785263827883"
"Texas","1.46947836499869"
"Florida St","1.54009443719377"
"Colorado","1.74554209035148"
"BYU","1.09017710449105"
"Connecticut","1.29220681789413"
"LSU","0.976801817393075"
"St Bonaventure","1.08669092022111"
"Maryland","0.619971213591929"
"UCLA","0.983180035074754"
"Georgetown","0.524796653227705"
"UNC Greensboro","0.14525311478969"
"Abilene Chr","0.286054777638147"
"Iona","0.106176856756463"
"TX Southern","0.0258235562128268"
"Gonzaga","4.12211491594467"
"Iowa","2.26921658870927"
"Kansas","1.1066082900512"
"Virginia","1.34002704555151"
"Creighton","1.35493966177164"
"USC","1.74305719955384"
"Oregon","1.21415344519244"
"Oklahoma","0.77981708809895"
"Missouri","1.09752409418334"
"VCU","0.697594270156714"
"Drake","0.590375164934566"
"UC Santa Barbara","0.556152781028762"
"Ohio","0.369869269621878"
"E Washington","0.246796595392251"
"Grand Canyon","0.240698635093916"
"Norfolk St","0.0291034637115739"
"Illinois","2.6365274523318"
"Houston","2.64460001126988"
"West Virginia","1.36294261726943"
"Oklahoma St","1.17316777727488"
"Tennessee","1.05305559811287"
"San Diego St","1.55133041832738"
"Clemson","0.830766484408961"
"Loyola-Chicago","1.23995974769434"
"Georgia Tech","0.927728164310364"
"Rutgers","0.593501957729398"
"Syracuse","0.562181927937947"
"Oregon St","0.524763955780076"
"Liberty","0.30143941682762"
"Morehead St","0.118755320049627"
"Cleveland St","0.0884363151321043"
"Drexel","0.0963743959781251"
"Baylor","3.30896360542858"
"Ohio St","2.21298911985134"
"Arkansas","0.986608024096933"
"Purdue","1.09347493531248"
"Villanova","1.44879546871768"
"Texas Tech","0.978675775926507"
"Florida","0.747323587518965"
"North Carolina","0.689557045489784"
"Wisconsin","1.09263808789095"
"Virginia Tech","0.678541152708321"
"Utah St","0.68589852137879"
"Winthrop","0.480701497299"
"North Texas","0.247224077455116"
"Colgate","0.961938740837406"
"Oral Roberts","0.0610743396389396"
"Hartford","0.0442858661731017"
