"TeamName","Expected Tournament Wins"
"Villanova","3.27006540934589"
"Virginia","3.1893972706028"
"Oklahoma","1.64243568977394"
"Louisville","1.40138731564455"
"Northern Iowa","1.58687881799357"
"Providence","1.15292937084014"
"Michigan St","1.41413081128758"
"NC State","0.757522507873205"
"LSU","0.69067964329109"
"Georgia","0.592385355618326"
"Dayton","0.474585998818251"
"Wyoming","0.203251144408437"
"UC Irvine","0.199949770584135"
"SUNY Albany","0.137241123916769"
"Belmont","0.0981278061684537"
"Lafayette","0.0528506659797003"
"Duke","3.6090398899054"
"Gonzaga","2.31499783690481"
"Iowa St","2.08448171727148"
"Georgetown","1.10947161617294"
"Utah","1.62949549242421"
"SMU","0.796463724516602"
"Iowa","1.22320863683637"
"San Diego St","0.724567491380282"
"St John's","0.888032075919783"
"Davidson","0.805586034601674"
"UCLA","0.513120657214792"
"SF Austin","0.545287077784683"
"E Washington","0.186544730705029"
"UAB","0.0729007900613046"
"N Dakota St","0.0846351721797748"
"Robert Morris","0.0410533604903363"
"Kentucky","3.9163354129285"
"Kansas","2.24412092681885"
"Notre Dame","2.40409350120144"
"Maryland","1.32523543044634"
"West Virginia","1.00376534520833"
"Butler","1.17269294815477"
"Wichita St","1.4302744982164"
"Cincinnati","0.564514239032842"
"Purdue","0.805108975792466"
"Indiana","0.668332106392585"
"Texas","0.846404323972286"
"Buffalo","0.383981670407143"
"Valparaiso","0.4309688918383"
"Northeastern","0.181041649116958"
"New Mexico St","0.164949697163054"
"Hampton","0.0129963959544891"
"Wisconsin","3.78385056124235"
"Arizona","2.71082857124458"
"Baylor","1.81768303746497"
"North Carolina","2.28194724175406"
"Arkansas","0.893679445966343"
"Xavier","1.13495737486439"
"VCU","0.745772697892349"
"Oregon","0.746972668312697"
"Oklahoma St","0.696765695584164"
"Ohio St","0.915331983413274"
"Mississippi","0.61632278054419"
"Wofford","0.255404336663808"
"Harvard","0.238060669537101"
"Georgia St","0.334126588229438"
"TX Southern","0.0456927711130961"
"Coastal Car","0.0969212831840097"
