"TeamName","Expected Tournament Wins"
"Baylor","2.58657915059024"
"Kentucky","2.11354027149897"
"Purdue","2.21860733349542"
"UCLA","1.55973168377425"
"St Mary's CA","0.923033186051691"
"Texas","1.28816820131531"
"Murray St","0.790974943546889"
"North Carolina","0.933404469538215"
"Marquette","0.502138164534132"
"San Francisco","0.750047158961644"
"Virginia Tech","1.13016158002243"
"Indiana","0.80270358557481"
"Akron","0.10954181860417"
"Yale","0.0770834767852632"
"St Peter's","0.0994671378190742"
"Norfolk St","0.0651291361578601"
"Gonzaga","3.38196830546791"
"Duke","2.44384011427615"
"Texas Tech","1.88672916644587"
"Arkansas","1.10702159990726"
"Connecticut","0.957975915518749"
"Alabama","0.957976596072118"
"Michigan St","0.732187284226783"
"Boise St","0.725064239699742"
"Memphis","0.872319062883823"
"Davidson","0.661682125132087"
"Notre Dame","0.708794170512366"
"New Mexico St","0.324510929615667"
"Vermont","0.467369675582313"
"Montana St","0.120913237707292"
"CS Fullerton","0.0602486076283395"
"Georgia St","0.076141983863396"
"Kansas","2.7112626511799"
"Auburn","1.57671424226135"
"Wisconsin","1.14947646343524"
"Providence","0.822866630097848"
"Iowa","1.76873578831613"
"LSU","0.895504101489893"
"USC","0.691137190345866"
"San Diego St","0.600155829745056"
"Creighton","0.436031901355665"
"Miami FL","0.780554893095611"
"Iowa St","0.739870573155325"
"Richmond","0.241203668033389"
"S Dakota St","0.515278819398205"
"Colgate","0.132262788923669"
"Jacksonville St","0.100802560552884"
"TX Southern","0.0472044146726289"
"Arizona","2.34656799993774"
"Villanova","1.75192361012641"
"Tennessee","1.74005257130551"
"Illinois","1.3700434698632"
"Houston","2.15911353224504"
"Colorado St","0.719041013206502"
"Ohio St","0.860890249569551"
"Seton Hall","0.545360202879376"
"TCU","0.729103564450798"
"Loyola-Chicago","0.707025410726761"
"Michigan","0.841929495900553"
"UAB","0.544689206179504"
"Chattanooga","0.35664786641578"
"Longwood","0.106483508387532"
"Delaware","0.119338778076513"
"Wright St","0.0464257016133779"
