TeamName,Tournament Wins,WinPercentage,PointDIFF,WAB,Top30Wins,ADJOE,ADJDE,PomOrdinalRank
Stanford,6,92.5925925925926,694,12.282947160435,10.0,122.58840881356,70.355223785504,0
Louisville,3,88.46153846153847,439,7.3150449328205,2.0,116.33785182755,81.240925254361,0
Georgia,1,76.92307692307692,296,5.5628676232789,6.0,102.91474351798,75.4500643292,0
Arkansas,0,70.37037037037037,243,4.7555310010392,2.0,119.67444201526,89.761740505336,0
Missouri St,2,90.9090909090909,260,4.0411735449495,1.0,103.03759702936,79.433421525315,0
Oregon,2,61.904761904761905,262,3.6393754399335,2.0,115.4765528387,80.256515498597,0
Northwestern,1,65.21739130434783,154,3.2374881960408,5.0,103.01655164382,76.42644004889,0
Oklahoma St,1,69.23076923076923,234,3.6378046683644,3.0,104.10343182475,78.309692248164,0
Wake Forest,0,50.0,-29,0.50608605163477,3.0,105.9014678511,87.21567434244,0
UCF,0,80.0,163,1.5119910011759,0.0,94.097305058529,75.099749512949,0
South Dakota,0,78.26086956521739,342,-0.34097347311521,0.0,107.34081711043,84.302194410212,0
UC Davis,0,86.66666666666667,143,0.063232555391807,0.0,97.532500570109,82.940716199533,0
Wright St,1,72.0,205,-3.8374785476973,0.0,94.571025165895,84.54450633087,0
Drexel,0,63.63636363636363,93,-5.5213535646012,0.0,93.813940704353,91.050144504715,0
Marist,0,85.71428571428571,285,-2.4509467518,0.0,91.498887906921,86.690657432851,0
Utah Valley,0,66.66666666666667,59,-4.6876585025531,0.0,89.250575278921,93.310435076054,0
South Carolina,4,84.61538461538461,455,9.985020881789,7.0,112.39461191921,72.88782631312,0
Maryland,2,92.3076923076923,546,10.086271406875,9.0,129.40233914147,84.063413935204,0
UCLA,1,76.19047619047619,290,6.2138725791054,4.0,115.15499548883,75.797085426292,0
West Virginia,1,77.77777777777777,176,7.2271436496741,6.0,110.20645118616,82.082756321883,0
Georgia Tech,2,65.21739130434783,97,2.7598689810414,1.0,107.30246037567,82.443642451019,0
Texas,3,66.66666666666667,191,3.5110640614817,4.0,105.37855841055,78.603615859233,0
Alabama,1,64.0,119,2.3164548948359,1.0,114.18179961913,90.964246570479,0
Oregon St,1,58.8235294117647,23,3.1683302979543,3.0,116.21550895601,87.149835050535,0
Florida St,0,55.55555555555556,14,0.69911900103907,2.0,100.88109864386,82.076643734761,0
North Carolina,0,56.52173913043478,186,0.034411667510172,2.0,104.74481041376,85.141345764321,0
Bradley,0,59.25925925925926,124,-4.9379219677993,0.0,102.8117625283,91.881381128926,0
SF Austin,0,91.66666666666667,689,-0.098662820657848,0.0,103.0128802127,82.812765413932,0
Lehigh,0,66.66666666666667,73,-3.8862812781094,0.0,97.420237801641,94.916380613122,0
Wyoming,0,60.869565217391305,102,-5.7010562184479,0.0,93.84954901314,88.043433729294,0
Mt St Mary's,0,73.91304347826087,261,-5.5383309517246,0.0,94.879273854818,96.617250526,0
Mercer,0,75.0,191,-3.8324315244994,0.0,94.443957727386,93.675296120548,0
NC State,2,90.9090909090909,347,8.1172394055792,7.0,114.59511330474,77.990167308642,0
Texas A&M,2,92.0,362,8.7982739027607,6.0,109.03489187012,79.894804165659,0
Arizona,5,76.19047619047619,221,5.5199245180289,4.0,105.70362614551,72.406990494374,0
Indiana,3,78.26086956521739,349,5.4842456211219,5.0,108.70998300317,76.254928334186,0
Gonzaga,0,88.46153846153847,431,3.0631493960594,0.0,109.81195146251,80.874042468805,0
Rutgers,0,77.77777777777777,333,3.0895607494602,3.0,112.75292055886,81.433968306356,0
Iowa St,1,61.53846153846154,154,3.369090548215,3.0,115.93602318124,87.654655508544,0
South Florida,1,85.71428571428571,238,2.8061671621802,0.0,103.55223806101,82.437054843002,0
Washington St,0,52.17391304347826,-1,2.4967573304735,4.0,105.47476881512,82.223452649311,0
Michigan St,0,65.21739130434783,158,1.9035889139299,2.0,107.1595420378,83.717575209857,0
BYU,1,78.26086956521739,233,0.31422688353102,1.0,103.27445670984,83.159263817865,0
Belmont,1,80.0,308,-1.9605098688879,0.0,100.83684353099,90.641524500727,0
VCU,0,61.53846153846154,60,-5.850692927948,0.0,96.215726571362,90.958470071245,0
Stony Brook,0,75.0,192,-3.7774809003843,0.0,90.517043226616,87.015754437922,0
Troy,0,80.0,285,-3.352848236671,0.0,97.146348736684,92.310765898105,0
NC A&T,0,86.66666666666667,255,-1.807979210727,0.0,87.357326174599,90.786928500216,0
Connecticut,4,96.0,788,7.1974720549597,3.0,116.05128871156,69.487961162776,0
Baylor,3,92.5925925925926,732,10.284532491389,9.0,113.04993777452,70.394045538547,0
Tennessee,1,69.56521739130434,224,4.803184806462,3.0,109.59869870424,80.452974227656,0
Kentucky,1,68.0,182,3.964178453094,4.0,111.33973014042,85.440954632017,0
Iowa,2,66.66666666666667,165,4.9216864098374,4.0,124.77192288139,95.385868620794,0
Michigan,2,73.6842105263158,197,3.8481247767987,3.0,113.2326438904,80.945704519724,0
Virginia Tech,1,60.869565217391305,186,0.5947988125867,1.0,111.27432492376,84.207183796013,0
Syracuse,1,61.904761904761905,60,1.9060531640427,0.0,105.82381147805,85.776143183927,0
S Dakota St,0,87.5,244,2.3009132970576,3.0,103.21845425556,85.749069308146,0
Marquette,0,76.0,235,1.3995365639326,0.0,104.98624529172,82.696883220201,0
FGCU,0,92.3076923076923,578,0.62167856533721,0.0,103.5041190263,84.451110070162,0
C Michigan,0,69.23076923076923,106,-3.2830814520384,0.0,108.23321780495,99.484014027464,0
Idaho St,0,87.5,291,-0.44609204241309,0.0,97.416548384296,85.322994117535,0
