"TeamName","Expected Tournament Wins"
"Villanova","2.99675729906153"
"Virginia","2.69780548150446"
"Oklahoma","1.4959178054867"
"Louisville","1.43445933412661"
"Northern Iowa","1.195506672567"
"Providence","1.05444437167332"
"Michigan St","1.13713426363173"
"NC State","0.687235879695021"
"LSU","0.647726561987369"
"Georgia","0.55311705965297"
"Boise St","0.551986865714422"
"Dayton","0.536768760838016"
"Wyoming","0.232436762307867"
"UC Irvine","0.133786212970382"
"SUNY Albany","0.131492687344766"
"Belmont","0.086828887812344"
"Lafayette","0.0376669747689115"
"Duke","3.02869464656847"
"Gonzaga","1.96436243756999"
"Iowa St","2.06133133954115"
"Georgetown","1.03788561997133"
"Utah","1.30216655044025"
"SMU","0.785704090528195"
"Iowa","0.955414387071144"
"San Diego St","0.712418947953353"
"St John's","0.736700147905838"
"Davidson","0.643044093774385"
"UCLA","0.495202537734986"
"SF Austin","0.642420127791833"
"E Washington","0.163834238019146"
"UAB","0.0587158609559375"
"N Dakota St","0.085928707913321"
"North Florida","0.125603191326084"
"Robert Morris","0.0342471416329549"
"Kentucky","3.61438447654661"
"Kansas","2.21661983997223"
"Notre Dame","2.32645424440745"
"Maryland","1.43070738107196"
"West Virginia","1.0080445539246"
"Butler","1.20374341028513"
"Wichita St","1.05998476884806"
"Cincinnati","0.470893987003623"
"Purdue","0.697862150566393"
"Indiana","0.514476807679032"
"Texas","0.76593461237807"
"Buffalo","0.33490280876856"
"Valparaiso","0.37622784508908"
"Northeastern","0.111040728595093"
"New Mexico St","0.185730858604227"
"Hampton","0.0091248296815916"
"Manhattan","0.0519034892758001"
"Wisconsin","2.98673579782621"
"Arizona","2.6181930059956"
"Baylor","1.49223093262069"
"North Carolina","1.96644638583119"
"Arkansas","0.922523560677623"
"Xavier","0.914671561904722"
"VCU","0.83948471508058"
"Oregon","0.704009482277038"
"Oklahoma St","0.621403468429112"
"Ohio St","0.978140381943732"
"BYU","0.637879439445737"
"Mississippi","0.526523586355814"
"Wofford","0.323524351472397"
"Harvard","0.232020907002347"
"Georgia St","0.25922166174228"
"TX Southern","0.0610280697232647"
"Coastal Car","0.0931799511323724"
