"TeamName","Expected Tournament Wins"
"Purdue","2.73827527563464"
"Marquette","2.15159493983214"
"Kansas St","1.30073414238739"
"Tennessee","1.51344845129154"
"Duke","1.27120882518679"
"Kentucky","0.880967130014648"
"Michigan St","0.788907116689168"
"Memphis","1.27788051167319"
"FL Atlantic","1.1729289331551"
"USC","0.669968706584448"
"Providence","0.767193258738314"
"Oral Roberts","0.603843942193951"
"Louisiana","0.226918716470014"
"Montana St","0.13116999590738"
"Vermont","0.119700311777166"
"F Dickinson","0.00327852003726979"
"TX Southern","0.00253003412460624"
"Alabama","2.97625341696962"
"Arizona","2.25268772979467"
"Baylor","1.75572263855205"
"Virginia","1.04719799340176"
"San Diego St","1.16005262858933"
"Creighton","1.01968392322721"
"Missouri","0.759380249600801"
"Maryland","0.799917398132655"
"West Virginia","0.760342094637935"
"Utah St","0.825195472837978"
"NC State","0.581676256388487"
"Col Charleston","0.567996432973687"
"Furman","0.234665060340995"
"UC Santa Barbara","0.187496015264703"
"Princeton","0.132958834152053"
"SE Missouri St","0.00550000231195016"
"TAM C. Christi","0.0480382682624014"
"Houston","2.89501499459646"
"Texas","2.64513734573177"
"Xavier","1.67677928823414"
"Indiana","1.13568882579997"
"Miami FL","0.884982959307334"
"Iowa St","1.22553681636478"
"Texas A&M","1.15801936978687"
"Iowa","0.631818605793222"
"Auburn","0.641280415395449"
"Penn St","0.636355067185697"
"Mississippi St","0.531653587837758"
"Pittsburgh","0.404579057320539"
"Drake","0.373964802896875"
"Kent","0.440302430159262"
"Kennesaw","0.128113666055643"
"Colgate","0.151518326670886"
"N Kentucky","0.0385327791633856"
"Kansas","2.75541782335409"
"UCLA","2.39644961956793"
"Gonzaga","2.03775370842199"
"Connecticut","1.89222007310327"
"St Mary's CA","1.19371822567871"
"TCU","1.07493263257837"
"Northwestern","0.856232435339407"
"Arkansas","0.834850573861155"
"Illinois","0.755266144150525"
"Boise St","0.797294888484328"
"Arizona St","0.512402118756681"
"Nevada","0.482609038345059"
"VCU","0.490248770071046"
"Iona","0.352371472880091"
"Grand Canyon","0.113008061236531"
"UNC Asheville","0.101318417333451"
"Howard","0.0193144314012752"
