"TeamName","Expected Tournament Wins"
"Connecticut","3.91550980008599"
"Iowa St","2.15935471909064"
"Illinois","1.88533757279074"
"Auburn","2.1350888990962"
"San Diego St","0.878140416371398"
"BYU","1.35097931339253"
"Washington St","0.779494311126043"
"FL Atlantic","0.715300869382795"
"Northwestern","0.878562934082257"
"Drake","0.650904839199691"
"Duquesne","0.302515403512813"
"UAB","0.183782166335651"
"Yale","0.290809262498296"
"Morehead St","0.130182219007901"
"S Dakota St","0.0924040534555293"
"Stetson","0.0306583351708545"
"North Carolina","2.08427598493606"
"Arizona","2.34435203419082"
"Baylor","1.49060682755922"
"Alabama","1.56010527546752"
"St Mary's CA","1.374444362821"
"Clemson","0.984155499542632"
"Dayton","0.907160129231898"
"Mississippi St","0.877891486881926"
"Michigan St","0.969036557385965"
"Nevada","0.878989887339309"
"New Mexico","1.03111823219199"
"Grand Canyon","0.499339126032157"
"Col Charleston","0.268705618790733"
"Colgate","0.0751306658987279"
"Long Beach St","0.0406634655379257"
"Wagner","0.00986015799300388"
"Purdue","3.68903769967325"
"Tennessee","1.95223936178612"
"Creighton","1.9919609332773"
"Kansas","1.39075086888348"
"Gonzaga","1.40970853188748"
"South Carolina","0.910729357397371"
"Texas","1.14757718378625"
"Utah St","0.685760771517861"
"TCU","0.752450760702952"
"Colorado St","0.717631274375782"
"Oregon","0.671510286512061"
"McNeese St","0.410889405159915"
"Samford","0.37845225331755"
"Akron","0.128803974259188"
"St Peter's","0.03313303295266"
"Grambling","0.015543265261367"
"Houston","3.26457614376441"
"Marquette","2.01707735929679"
"Kentucky","1.51877133169115"
"Duke","1.73338185281487"
"Wisconsin","1.40273142195037"
"Texas Tech","1.05011389177465"
"Florida","1.27879378207187"
"Nebraska","1.03620778993908"
"Texas A&M","0.764261104597321"
"Colorado","0.937967965873775"
"NC State","0.556911803909851"
"James Madison","0.529518437920801"
"Vermont","0.207876530071684"
"Oakland","0.122005762219844"
"WKU","0.102226844257345"
"Longwood","0.0523834953075936"
