"TeamName","Expected Tournament Wins"
"Duke","3.41806923648559"
"Michigan St","2.99462279308152"
"LSU","1.60041417596586"
"Virginia Tech","1.32890286953792"
"Mississippi St","1.04120452800318"
"Maryland","0.88482300786231"
"Louisville","0.953982069262336"
"VCU","0.61897155616083"
"UCF","0.61910811723953"
"Minnesota","0.647871570842625"
"Belmont","0.548056021854785"
"Temple","0.421181108682012"
"Liberty","0.363859974467598"
"St Louis","0.156707619583836"
"Yale","0.271060778381961"
"Bradley","0.042165391962948"
"N Dakota St","0.0268702899758004"
"NC Central","0.0107591465618526"
"Gonzaga","2.34194766786716"
"Michigan","2.06369780157177"
"Texas Tech","1.98699637598164"
"Florida St","1.77986151597585"
"Marquette","0.867417574420649"
"Buffalo","1.20924877142421"
"Nevada","0.983081860227202"
"Syracuse","0.505589464405686"
"Baylor","0.694510965654851"
"Florida","0.660028264596491"
"Arizona St","0.421375035040208"
"St John's","0.298113172726898"
"Murray St","0.547341371072081"
"Vermont","0.315646983924777"
"N Kentucky","0.223540283538359"
"Montana","0.146697400309908"
"F Dickinson","0.0266882077930637"
"Prairie View","0.0365528863955311"
"North Carolina","2.80246031910692"
"Kentucky","2.40864103180046"
"Houston","1.68959640299853"
"Kansas","1.86759647139903"
"Auburn","1.50801916006198"
"Iowa St","1.57797610962356"
"Wofford","0.942590923569035"
"Utah St","0.728254838376354"
"Washington","0.609587979187641"
"Seton Hall","0.395512586753856"
"Ohio St","0.512854077932298"
"New Mexico St","0.593281400674597"
"Northeastern","0.214641932784092"
"Georgia St","0.172965783485567"
"Abilene Chr","0.127256128043263"
"Iona","0.0230218849072873"
"Virginia","3.13921838184554"
"Tennessee","2.41403767758204"
"Purdue","1.44338719282506"
"Kansas St","1.53784100989328"
"Wisconsin","1.32256639417145"
"Villanova","0.843476051302385"
"Cincinnati","1.08375544191684"
"Mississippi","0.633896060319989"
"Oklahoma","0.735354282553852"
"Iowa","0.815053089307175"
"St Mary's CA","0.543045280385823"
"Oregon","0.437485848870409"
"UC Irvine","0.426527231091979"
"Old Dominion","0.205027685747643"
"Colgate","0.118452497267568"
"Gardner Webb","0.0696529853757"
